0.662665 0 0.741164 0 0.741161 0.500001 
0.662839 0 0.743414 0 0.743968 0.49893 
0.663161 0 0.745654 0 0.747083 0.497815 
0.663518 0 0.747862 0 0.750348 0.496649 
0.663859 0 0.750033 0 0.753698 0.495432 
0.664203 0 0.752234 0 0.757104 0.494177 
0.664546 0 0.754481 0 0.760582 0.492904 
0.664892 0 0.756796 0 0.764146 0.491644 
0.665242 0 0.759189 0 0.767805 0.490431 
0.66559 0 0.761651 0 0.771563 0.489299 
0.665936 0 0.764176 0 0.775409 0.488278 
0.666288 0 0.766761 0 0.779332 0.48739 
0.666646 0 0.769389 0 0.783312 0.486647 
0.667004 0 0.772036 0 0.787332 0.486054 
0.667363 0 0.774687 0 0.791377 0.485607 
0.667732 0 0.777337 0 0.79543 0.485296 
0.66811 0 0.779974 0 0.799476 0.485108 
0.66849 0 0.782581 0 0.803507 0.48503 
0.668875 0 0.78515 0 0.807514 0.485046 
0.66927 0 0.787685 0 0.811489 0.485141 
0.669675 0 0.790181 0 0.815426 0.485303 
0.670084 0 0.792623 0 0.819321 0.48552 
0.670497 0 0.795012 0 0.823173 0.485782 
0.670921 0 0.797353 0 0.826978 0.486079 
0.671356 0 0.799644 0 0.830732 0.486404 
0.671794 0 0.801877 0 0.834436 0.486751 
0.672237 0 0.804049 0 0.83809 0.487114 
0.672691 0 0.806171 0 0.841692 0.48749 
0.673155 0 0.808242 0 0.84524 0.487874 
0.673622 0 0.810252 0 0.848736 0.488262 
0.674094 0 0.812203 0 0.852182 0.488654 
0.674576 0 0.814104 0 0.855573 0.489045 
0.675239 0 0.816459 0 0.858535 0.489435 
0.675966 0 0.819013 0 0.861213 0.489823 
0.67672 0 0.82163 0 0.863713 0.490207 
0.677053 0 0.823442 0 0.866591 0.490585 
0.677639 0 0.825849 0 0.868965 0.490959 
0.67837 0 0.828497 0 0.871102 0.491326 
0.678729 0 0.830526 0 0.873485 0.491687 
0.679285 0 0.832975 0 0.87547 0.492041 
0.679951 0 0.83559 0 0.877258 0.492389 
0.680747 0 0.838205 0 0.879086 0.492729 
0.681582 0 0.840753 0 0.8809 0.493061 
0.682512 0 0.843332 0 0.882636 0.493387 
0.683451 0 0.84587 0 0.884313 0.493705 
0.684392 0 0.848359 0 0.885936 0.494015 
0.685337 0 0.850799 0 0.887507 0.494318 
0.686292 0 0.853201 0 0.889021 0.494614 
0.687257 0 0.855563 0 0.890479 0.494903 
0.688224 0 0.857879 0 0.891884 0.495185 
0.689195 0 0.860149 0 0.893237 0.49546 
0.690176 0 0.862381 0 0.894534 0.495727 
0.691166 0 0.864577 0 0.895774 0.495988 
0.692137 0 0.866744 0 0.896928 0.496242 
0.693085 0 0.868893 0 0.89799 0.496489 
0.693954 0 0.870896 0 0.899063 0.49673 
0.694758 0 0.872832 0 0.900076 0.496965 
0.695511 0 0.874729 0 0.901015 0.497193 
0.696307 0 0.87663 0 0.901889 0.497415 
0.697011 0 0.878487 0 0.902674 0.49763 
0.697773 0 0.880343 0 0.903408 0.49784 
0.698562 0 0.882183 0 0.904091 0.498044 
0.699279 0 0.883994 0 0.904672 0.498241 
0.699972 0 0.885728 0 0.905248 0.498433 
0.700646 0 0.88743 0 0.905776 0.49862 
0.701304 0 0.889102 0 0.906251 0.4988 
0.701955 0 0.890746 0 0.906675 0.498975 
0.702608 0 0.892365 0 0.907045 0.499144 
0.703263 0 0.893958 0 0.907363 0.499308 
0.703911 0 0.895517 0 0.907634 0.499466 
0.704554 0 0.897043 0 0.90786 0.499619 
0.705197 0 0.898547 0 0.908033 0.499766 
0.705838 0 0.900028 0 0.908153 0.499908 
0.706472 0 0.90148 0 0.908224 0.500044 
0.7071 0 0.902902 0 0.908248 0.500175 
0.707729 0 0.904301 0 0.908218 0.5003 
0.708356 0 0.905678 0 0.908135 0.500419 
0.708977 0 0.907024 0 0.908004 0.500532 
0.709591 0 0.908339 0 0.907825 0.500639 
0.710207 0 0.90963 0 0.907594 0.50074 
0.710821 0 0.910898 0 0.90731 0.500834 
0.711429 0 0.912133 0 0.906978 0.500922 
0.71203 0 0.913335 0 0.906601 0.501002 
0.712632 0 0.914512 0 0.90617 0.501074 
0.713233 0 0.915663 0 0.905687 0.501139 
0.713826 0 0.916779 0 0.905158 0.501194 
0.714414 0 0.917859 0 0.904583 0.50124 
0.715001 0 0.91891 0 0.903956 0.501275 
0.715588 0 0.919932 0 0.903279 0.501299 
0.716166 0 0.920915 0 0.902556 0.501311 
0.716739 0 0.92186 0 0.901788 0.501308 
0.717311 0 0.922771 0 0.900971 0.50129 
0.717443 0 0.923763 0 0.900499 0.501255 
0.717114 0 0.924697 0 0.900279 0.501201 
0.716478 0 0.925544 0 0.900172 0.501125 
0.715654 0 0.926325 0 0.900031 0.501027 
0.714837 0 0.92708 0 0.899847 0.500903 
0.71402 0 0.927801 0 0.899628 0.500751 
0.713204 0 0.928488 0 0.899373 0.500568 
0.713167 1 0.92792 0 0.900601 0.500355 
0.713271 1 0.927233 0 0.901981 0.50002 
0.713322 1 0.92656 0 0.903194 0.499526 
0.713361 0 0.925904 0 0.904381 0.498833 
0.713399 0 0.925249 0 0.905559 0.498068 
0.713436 0 0.924594 0 0.906726 0.497223 
0.713472 0 0.92394 0 0.907886 0.496293 
0.713497 0 0.923282 0 0.908971 0.495271 
0.713515 0 0.922624 0 0.910009 0.494148 
0.713527 0 0.92197 0 0.911013 0.492918 
0.713966 0 0.922095 1 0.91137 0.491571 
0.714558 0 0.922427 1 0.9115 0.490198 
0.715149 0 0.922751 1 0.911619 0.488797 
0.715694 0 0.923022 0 0.91171 0.487368 
0.716083 1 0.922633 0 0.912469 0.485797 
0.716471 1 0.922707 1 0.912474 0.483673 
0.716904 1 0.922732 1 0.912467 0.481055 
0.717366 1 0.922652 1 0.912513 0.477837 
0.717856 1 0.922521 1 0.912589 0.473923 
0.718377 1 0.922356 1 0.912683 0.469196 
0.71894 1 0.922167 1 0.912773 0.46353 
0.719556 1 0.921957 1 0.912848 0.456816 
0.720216 1 0.921697 1 0.913004 0.448939 
0.720982 1 0.921363 1 0.913189 0.439775 
0.72186 1 0.921031 1 0.913346 0.429275 
0.722859 1 0.920717 1 0.91345 0.417403 
0.724088 1 0.920682 1 0.913424 0.404233 
0.725526 1 0.920624 1 0.913355 0.389854 
0.727144 1 0.920508 1 0.913276 0.374457 
0.728927 1 0.920311 1 0.913262 0.358251 
0.730842 1 0.920067 1 0.913258 0.341439 
0.732872 1 0.919793 1 0.913244 0.324256 
0.735003 1 0.919498 1 0.91321 0.306875 
0.737224 1 0.919189 1 0.913156 0.289459 
0.739522 1 0.918867 1 0.913096 0.272123 
0.741886 1 0.918536 1 0.913024 0.254957 
0.744303 1 0.918198 1 0.912938 0.238033 
0.74676 1 0.917854 1 0.912837 0.221395 
0.749247 1 0.917504 1 0.912721 0.205075 
0.751757 1 0.91715 1 0.912593 0.189084 
0.754282 1 0.916794 1 0.912454 0.173442 
0.756815 1 0.916437 1 0.912305 0.158156 
0.759353 1 0.916078 1 0.912147 0.143221 
0.761889 1 0.91572 1 0.91198 0.12864 
0.764422 1 0.915362 1 0.911805 0.114409 
0.76695 1 0.915008 1 0.911622 0.100523 
0.769466 1 0.914655 1 0.911436 0.0869775 
0.771966 1 0.914303 1 0.911246 0.0737637 
0.774448 1 0.913955 1 0.911051 0.0608738 
0.77691 1 0.91361 1 0.910851 0.0483065 
0.779349 1 0.913268 1 0.910647 0.036053 
0.781763 1 0.912929 1 0.91044 0.0241033 
0.784151 1 0.912594 1 0.91023 0.0124553 
0.786509 1 0.912263 1 0.910017 0.00109231 
0.788838 1 0.911936 1 0.909802 -0.00998209 
0.791135 1 0.911613 1 0.909585 -0.0207753 
0.7934 1 0.911294 1 0.909366 -0.0313082 
0.795631 1 0.910981 1 0.909145 -0.0415798 
0.797827 1 0.910672 1 0.908923 -0.0515879 
0.799989 1 0.910368 1 0.9087 -0.0613519 
0.802114 1 0.91007 1 0.908476 -0.070874 
0.804212 1 0.909782 1 0.908259 -0.0801574 
0.806277 1 0.909505 1 0.908047 -0.0892065 
0.808309 1 0.909235 1 0.907837 -0.0980272 
0.810317 1 0.908795 1 0.907666 -0.106637 
0.812317 1 0.90851 1 0.907474 -0.115022 
0.814285 1 0.908336 1 0.907289 -0.123205 
0.816223 1 0.908137 1 0.907125 -0.131173 
0.818131 1 0.907929 1 0.906965 -0.138945 
0.820008 1 0.907723 1 0.906807 -0.146531 
0.821853 1 0.907522 1 0.906652 -0.153917 
0.823665 1 0.907329 1 0.906503 -0.161121 
0.825448 1 0.907144 1 0.906362 -0.168149 
0.8272 1 0.906968 1 0.906228 -0.174995 
0.828923 1 0.906802 1 0.906101 -0.181671 
0.830629 1 0.906669 1 0.905976 -0.188181 
0.832312 1 0.906539 1 0.905863 -0.194532 
0.833966 1 0.906412 1 0.905757 -0.200724 
0.835593 1 0.90629 1 0.905656 -0.206758 
0.837193 1 0.906173 1 0.905563 -0.212645 
0.838769 1 0.906007 1 0.905498 -0.218385 
0.840335 1 0.905898 1 0.905435 -0.22398 
0.841882 1 0.905823 1 0.905385 -0.229436 
0.843399 1 0.905767 1 0.905353 -0.234754 
0.844913 1 0.905706 1 0.90532 -0.239935 
0.846405 1 0.905647 1 0.905296 -0.244988 
0.847876 1 0.905596 1 0.905278 -0.249918 
0.84933 1 0.90555 1 0.905268 -0.254721 
0.850772 1 0.90551 1 0.905269 -0.259404 
0.852199 1 0.905482 1 0.90528 -0.263971 
0.85361 1 0.90546 1 0.905302 -0.268425 
