0.87409 0.81791 0.92454 0.76610 0.79969 0.76460 0.71152
0.66521 0.68665 0.84960 0.84471 0.61542 0.96823 0.80474
0.88424 0.87826 0.46707 0.84471 0.69288 0.60051 0.36442
0.79712 0.83703 1.02408 0.91478 1.08024 0.69748 0.47943
0.93796 0.78037 0.85486 0.52579 0.78509 0.69220 0.53370
0.93796 0.98656 0.86028 0.68975 0.70206 0.60025 0.75372
0.63599 0.70048 0.93757 0.52931 0.81292 0.69838 0.43175
0.85442 0.62720 0.63373 0.75175 0.68123 1.08475 0.63582
0.63709 0.75115 0.84040 0.75175 0.68366 0.80373 0.72505
0.68679 0.62706 0.70982 0.79975 0.76893 0.57426 0.72775
0.70673 0.75233 0.51104 0.79975 0.91658 0.87191 0.74061
0.79571 0.79792 0.67456 0.32205 0.59908 0.77170 0.86921
0.70088 0.59575 0.75514 0.65578 0.31942 1.34697 0.50328
0.57682 0.73617 0.77018 0.60702 0.58831 0.81860 0.35975
0.46187 0.78775 0.86459 0.78403 0.69457 0.64484 0.82496
0.73213 0.69112 0.82160 0.66241 0.70736 0.38354 0.66863
0.75136 0.91065 0.55761 0.65746 0.75876 0.36020 0.81727
0.65169 0.72227 0.69800 0.64836 0.78497 0.90143 0.42095
0.65169 0.81625 0.58928 0.78701 0.43801 0.58183 0.67671
0.99095 0.78122 0.65757 0.90396 0.65406 0.84569 0.80826
0.67512 0.41711 0.61284 0.70290 0.89769 0.86900 0.63326
0.67512 0.98727 0.74455 0.78566 0.65612 0.78098 0.66666
0.74374 0.61193 0.94002 0.79664 0.90162 0.74736 0.44018
0.66368 0.72105 0.81827 0.71560 0.80950 0.84872 0.61129
0.86632 0.67494 0.79690 0.79222 0.68247 0.48573 0.86178
0.81228 0.80368 0.93888 0.71703 0.99635 0.36753 0.58836
0.90698 0.59329 0.80081 0.85613 0.85236 0.84333 0.57710
0.68571 0.46918 0.70998 0.71879 0.73562 0.93443 0.66731
0.82325 0.68830 0.82174 0.82519 0.48953 0.98739 0.81837
0.56479 0.90686 0.46307 0.84637 0.88100 0.76130 0.72273
0.52236 0.68664 0.86671 0.84277 0.79792 0.57028 0.59459
0.77952 0.75877 0.80729 0.76363 0.58308 0.62467 0.84561
0.77952 0.68119 0.82780 0.65284 0.81605 0.52946 0.70460
0.73249 0.59918 0.40247 0.73217 0.69578 0.89123 0.64149
0.77133 0.81321 0.41224 0.72070 0.62221 0.85175 0.48458
