0.70778 0.81460 0.71052 0.72991 0.47954 0.75003 0.66921
0.67691 0.80791 0.76337 0.43751 0.79186 0.53268 0.63907
0.89783 0.79479 0.75235 0.61942 0.40628 0.68997 0.70452
0.73854 0.66641 0.71227 0.82031 0.65379 0.92455 0.88400
0.69707 0.92502 0.93873 0.76072 0.93097 0.99878 0.44927
0.86639 0.86190 0.65932 0.73862 0.52978 0.77154 0.65559
0.63577 0.64573 0.62646 0.73090 0.79751 0.88998 0.83046
0.74785 0.63799 0.76539 0.73862 0.43592 0.68710 0.81028
0.95165 0.86036 0.74778 0.73090 0.61003 0.84479 0.71713
0.94159 0.56569 0.56789 0.56982 0.48846 0.97048 0.68737
0.73217 0.67542 0.92420 0.87578 0.79004 0.65887 0.66295
0.89730 0.81329 2.10447 0.46758 0.92055 0.64025 0.31469
0.76658 0.72222 0.45539 0.46758 0.62940 0.40987 0.32961
0.69384 0.77039 0.75091 0.81729 0.79473 0.53062 0.64636
0.89039 0.54780 0.64573 0.81649 0.39473 0.71503 0.66408
0.51686 0.70050 0.70654 0.72939 0.84930 0.76752 0.62487
0.68200 0.61114 0.66952 0.80716 0.81255 0.94180 0.47668
0.65407 0.99027 0.64259 0.63313 0.69542 0.63656 0.71875
0.61240 0.66153 0.50104 0.48766 0.85210 0.31692 0.67638
0.87852 0.69308 0.89046 0.63375 0.72679 1.14268 0.37714
0.79787 0.86005 0.59786 0.63375 0.55689 0.76830 0.78640
0.69059 0.66294 0.81161 0.41165 0.83187 0.45611 0.31654
0.64568 0.87646 0.87929 1.05998 0.62468 0.87010 1.16848
0.76938 0.87105 0.46825 0.66974 1.00334 0.54354 0.60535
0.74866 0.97479 0.71879 0.88252 0.81727 0.43321 0.56818
0.71618 0.88292 1.12722 0.57295 0.67513 0.82848 0.48202
1.17383 0.76184 0.76748 0.61286 0.31455 0.68145 0.49318
0.81746 0.76088 0.62252 0.70752 0.96991 0.58024 0.70448
0.76473 0.80631 0.61816 0.81282 0.78692 1.05566 0.37927
0.98586 0.87912 0.63239 0.81891 0.42903 0.84959 0.68138
0.76353 0.64718 0.82327 0.74510 0.52108 0.74002 0.73444
0.58037 0.69377 0.87139 0.85245 0.75963 0.81974 0.51296
0.63920 0.79170 0.63437 0.85245 0.71809 0.84326 0.73061
1.13085 0.87101 0.50287 0.80399 0.56107 0.96889 0.76740
0.85493 0.73147 0.66328 0.80399 0.56107 0.80712 0.77707
