2.22000 1.97000 2.73000 2.77000 2.03000 2.75000 3.00000
3.98000 4.08000 4.07000 1.50000 2.08000 2.50000 3.00000
1.78000 1.95000 3.25000 1.50000 2.07000 2.54000 3.00000
3.51000 3.18000 2.09000 2.13000 2.11000 2.50000 4.54000
1.21000 4.10000 1.00000 2.05000 2.00000 2.50000 3.00000
1.69000 4.04000 1.16000 2.43000 2.00000 2.53000 3.00000
2.68000 1.30000 2.19000 1.50000 2.42000 2.50000 3.06000
2.11000 1.41000 2.63000 2.43000 2.00000 2.50000 3.00000
3.13000 3.15000 2.63000 1.50000 2.00000 3.02000 3.06000
2.62000 1.51000 2.22000 1.50000 2.00000 2.50000 3.12000
2.27000 2.56000 2.79000 2.03000 3.51000 2.54000 3.27000
1.48000 2.89000 1.02000 1.50000 5.71000 2.50000 3.02000
3.19000 3.03000 1.14000 1.50000 2.00000 2.50000 3.00000
2.92000 3.42000 1.12000 1.86000 2.65000 2.50000 3.03000
2.33000 1.34000 1.71000 2.39000 2.02000 2.50000 3.00000
1.12000 2.23000 2.30000 2.19000 2.00000 2.52000 3.01000
2.25000 2.77000 2.13000 1.56000 4.11000 2.50000 3.10000
2.78000 1.55000 2.00000 1.50000 2.94000 2.71000 3.07000
1.58000 2.29000 2.43000 1.71000 2.38000 2.60000 3.50000
3.61000 2.86000 3.46000 1.82000 2.00000 2.50000 3.12000
1.19000 3.66000 1.62000 1.82000 2.00000 2.57000 3.00000
1.56000 1.81000 2.85000 1.50000 2.32000 2.67000 3.00000
2.26000 3.60000 3.15000 4.70000 4.68000 2.61000 3.00000
1.65000 2.31000 1.38000 2.64000 3.17000 2.50000 3.07000
1.05000 1.75000 1.00000 1.70000 3.22000 2.54000 3.00000
2.73000 4.08000 1.54000 3.48000 2.31000 2.50000 3.00000
1.55000 4.86000 4.24000 1.50000 2.00000 3.64000 3.03000
3.44000 2.88000 1.56000 1.57000 2.00000 2.50000 4.47000
4.24000 3.71000 1.40000 1.50000 2.45000 3.44000 3.01000
4.30000 1.24000 1.65000 3.26000 2.00000 3.36000 3.00000
3.03000 4.04000 2.07000 4.46000 2.00000 2.51000 3.02000
1.47000 1.41000 3.33000 1.50000 2.53000 3.04000 3.00000
1.42000 1.23000 1.00000 1.50000 4.23000 3.90000 3.00000
3.91000 1.33000 1.00000 1.81000 2.00000 3.01000 3.42000
3.91000 1.17000 1.46000 1.81000 2.00000 2.93000 3.62000
